vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy,modified_row_index,modified_column_name,timestamp 
1026,2025-01-01 00:02:32,37.933266253012185,-121.24614302497784,16498.0,27.0,33.0,0.295,0.823,98.0,281.0,0.0,0.82,0.97,152,,01/01/2025 00:02:32
1007,2025-01-01 00:02:33,37.8716871346083,-121.47832039858709,20673.0,16.0,37.0,0.094,0.818,31.0,714.0,0.0,0.86,0.74,153,,01/01/2025 00:02:33
1086,2025-01-01 00:02:34,37.778880702440034,-121.45831845335984,29786.0,35.0,31.0,0.289,0.843,168.0,728.0,0.0,0.73,0.72,154,,01/01/2025 00:02:34
1052,2025-01-01 00:02:35,37.79019120066966,-121.654442932232,24976.0,21.0,20.0,0.131,0.746,182.0,242.0,0.0,0.86,1.0,155,,01/01/2025 00:02:35
1074,2025-01-01 00:02:36,37.82346207401646,-121.9075131223926,13588.0,44.0,21.0,0.25,0.717,10.0,439.0,0.0,0.92,1.0,156,,01/01/2025 00:02:36
1004,2025-01-01 00:02:37,37.74263588106815,-121.90916651991915,28438.0,49.0,15.0,0.159,0.917,24.0,279.0,0.0,0.97,0.76,157,,01/01/2025 00:02:37
1004,2025-01-01 00:02:38,37.89685565108514,-121.65915975926414,23553.0,25.0,18.0,0.062,0.954,167.0,426.0,0.0,0.74,0.74,158,,01/01/2025 00:02:38
1088,2025-01-01 00:02:39,37.35023526958351,-121.2795881323656,13172.0,45.0,17.0,0.264,0.943,278.0,199.0,0.0,0.82,0.76,159,,01/01/2025 00:02:39
1081,2025-01-01 00:02:40,37.52612765916037,-121.10835354872906,18421.0,37.0,39.0,0.022,0.888,87.0,270.0,1.0,0.85,0.85,160,,01/01/2025 00:02:40
1047,2025-01-01 00:02:41,37.64641425035674,-121.18777534548538,28176.0,19.0,30.0,0.205,0.991,43.0,879.0,0.0,0.97,0.8,161,,01/01/2025 00:02:41
1023,2025-01-01 00:02:42,37.19779589104496,-121.202081714916,24623.0,36.0,29.0,0.249,0.7,162.0,304.0,0.0,0.78,0.8,162,,01/01/2025 00:02:42
1072,2025-01-01 00:02:43,37.50326317831267,-121.99426676909331,16723.0,39.0,44.0,0.25,0.796,42.0,616.0,1.0,0.75,0.94,163,,01/01/2025 00:02:43
1074,2025-01-01 00:02:44,37.12407934641373,-121.80838332781272,17948.0,19.0,48.0,0.197,0.793,244.0,233.0,0.0,0.74,0.97,164,,01/01/2025 00:02:44
1077,2025-01-01 00:02:45,37.61164067948777,-121.054912091754,18085.0,33.0,47.0,0.075,0.805,94.0,616.0,0.0,0.75,0.99,165,,01/01/2025 00:02:45
1041,2025-01-01 00:02:46,37.0976212877998,-121.1298336160811,27305.0,15.0,16.0,0.16,0.94,127.0,929.0,0.0,0.96,0.85,166,,01/01/2025 00:02:46
1008,2025-01-01 00:02:47,37.50335300575493,-121.87326936820206,19539.0,33.0,8.0,0.189,0.805,233.0,528.0,0.0,0.89,0.77,167,,01/01/2025 00:02:47
1063,2025-01-01 00:02:48,37.46164649664311,-121.36383356709696,23388.0,45.0,46.0,0.267,0.858,25.0,650.0,0.0,0.83,0.87,168,,01/01/2025 00:02:48
1068,2025-01-01 00:02:49,37.11179094740332,-121.56687322352116,11597.0,26.0,45.0,0.048,0.884,78.0,974.0,0.0,0.96,0.96,169,,01/01/2025 00:02:49
1090,2025-01-01 00:02:50,37.43933575471082,-121.99231644411503,15187.0,30.0,31.0,0.139,0.954,164.0,338.0,0.0,0.79,0.71,170,,01/01/2025 00:02:50
1010,2025-01-01 00:02:51,37.6778068132886,-121.19984751419798,13661.0,22.0,49.0,0.1,0.885,28.0,937.0,0.0,0.98,0.97,171,,01/01/2025 00:02:51
1091,2025-01-01 00:02:52,37.594714144091874,-121.05686515303036,12737.0,29.0,12.0,0.128,0.814,287.0,857.0,0.0,0.93,0.77,172,,01/01/2025 00:02:52
1008,2025-01-01 00:02:53,37.458047081517925,-121.07922205083295,16962.0,25.0,12.0,0.055,0.908,194.0,489.0,0.0,0.71,0.79,173,,01/01/2025 00:02:53
1076,2025-01-01 00:02:54,37.36494509277341,-121.6157234435836,16145.0,28.0,33.0,0.065,0.855,235.0,942.0,0.0,0.84,0.81,174,,01/01/2025 00:02:54
1060,2025-01-01 00:02:55,37.05738830607925,-121.2121851170199,21071.0,32.0,7.0,0.231,0.859,103.0,574.0,0.0,0.95,0.97,175,,01/01/2025 00:02:55
1082,2025-01-01 00:02:56,37.95589753925319,-121.50202151414572,18755.0,7.0,25.0,0.144,0.801,151.0,627.0,0.0,0.82,0.75,176,,01/01/2025 00:02:56
1071,2025-01-01 00:02:57,37.40270772937529,-121.02001105838906,14161.0,17.0,35.0,0.154,0.7,144.0,976.0,0.0,1.0,0.77,177,,01/01/2025 00:02:57
1054,2025-01-01 00:02:58,37.41647719225466,-121.03671412435249,22263.0,42.0,17.0,0.269,0.807,119.0,806.0,0.0,0.95,0.92,178,,01/01/2025 00:02:58
1067,2025-01-01 00:02:59,37.12834281928255,-121.22664693545228,27499.0,10.0,35.0,0.072,0.791,227.0,259.0,0.0,0.93,0.98,179,,01/01/2025 00:02:59
1024,2025-01-01 00:03:00,37.5326682139293,-121.52866910733766,11207.0,15.0,21.0,0.099,0.73,102.0,380.0,0.0,0.74,0.73,180,,01/01/2025 00:03:00
1070,2025-01-01 00:03:01,37.97922099712812,-121.09806323392988,22054.0,27.0,36.0,0.093,0.76,275.0,949.0,0.0,0.73,0.86,181,,01/01/2025 00:03:01
1055,2025-01-01 00:03:02,37.25302547898252,-121.77604304663802,20438.0,13.0,28.0,0.198,0.994,57.0,182.0,0.0,0.89,0.97,182,,01/01/2025 00:03:02
1026,2025-01-01 00:03:03,37.31333622199704,-121.78577909247096,14839.0,21.0,6.0,0.169,0.784,55.0,979.0,0.0,0.9,0.97,183,,01/01/2025 00:03:03
1022,2025-01-01 00:03:04,37.23621451268041,-121.44176399797028,10371.0,13.0,46.0,0.141,0.855,119.0,577.0,0.0,0.74,0.98,184,,01/01/2025 00:03:04
1039,2025-01-01 00:03:05,37.86658558466865,-121.18095371061112,16229.0,23.0,7.0,0.2,0.865,96.0,646.0,0.0,0.96,0.97,185,,01/01/2025 00:03:05
1092,2025-01-01 00:03:06,37.47520993397104,-121.9378978473672,28743.0,39.0,30.0,0.145,0.868,211.0,214.0,0.0,0.96,0.79,186,,01/01/2025 00:03:06
1057,2025-01-01 00:03:07,37.8235234884254,-121.21530259056156,21639.0,36.0,6.0,0.245,0.714,248.0,785.0,0.0,0.82,0.76,187,,01/01/2025 00:03:07
1035,2025-01-01 00:03:08,37.8500868437153,-121.05067663391236,26803.0,32.0,37.0,0.123,0.931,291.0,921.0,0.0,0.88,0.97,188,,01/01/2025 00:03:08
1073,2025-01-01 00:03:09,37.74908967113221,-121.45400202887396,17521.0,32.0,38.0,0.267,0.919,255.0,126.0,0.0,0.85,0.91,189,,01/01/2025 00:03:09
1031,2025-01-01 00:03:10,37.26104417226127,-121.7864428101867,23864.0,19.0,30.0,0.036,0.993,12.0,565.0,0.0,0.71,0.81,190,,01/01/2025 00:03:10
1022,2025-01-01 00:03:11,37.03526370138092,-121.36832842534749,12146.0,23.0,38.0,0.028,0.755,114.0,112.0,0.0,0.73,0.91,191,,01/01/2025 00:03:11
1039,2025-01-01 00:03:12,37.14328938548679,-121.80317201667744,18116.0,37.0,42.0,0.197,0.866,83.0,975.0,0.0,0.93,0.79,192,,01/01/2025 00:03:12
1047,2025-01-01 00:03:13,37.69694964768624,-121.60952929917752,24752.0,27.0,18.0,0.117,0.941,38.0,988.0,0.0,0.85,0.87,193,,01/01/2025 00:03:13
1023,2025-01-01 00:03:14,37.74055013710884,-121.30036963974716,27404.0,32.0,35.0,0.137,0.737,152.0,514.0,0.0,0.88,0.77,194,,01/01/2025 00:03:14
1084,2025-01-01 00:03:15,37.76637670647749,-121.61864165281024,29690.0,8.0,24.0,0.209,0.937,99.0,728.0,0.0,0.88,0.87,195,,01/01/2025 00:03:15
1038,2025-01-01 00:03:16,37.24396929078471,-121.515633531204,27439.0,35.0,14.0,0.064,0.781,291.0,550.0,0.0,0.81,0.98,196,,01/01/2025 00:03:16
1039,2025-01-01 00:03:17,37.15303601193629,-121.45474711254356,29822.0,39.0,24.0,0.013,0.784,45.0,130.0,0.0,0.71,0.93,197,,01/01/2025 00:03:17
1028,2025-01-01 00:03:18,37.92306149806146,-121.66057733633052,22037.0,9.0,37.0,0.132,0.984,13.0,315.0,0.0,0.94,0.9,198,,01/01/2025 00:03:18
1044,2025-01-01 00:03:19,37.66421159186423,-121.92367892940044,12651.0,37.0,49.0,0.268,0.794,251.0,289.0,0.0,0.84,0.77,199,,01/01/2025 00:03:19
1090,2025-01-01 00:03:20,37.74196280166592,-121.48910249332182,23520.0,36.0,6.0,0.135,0.875,294.0,858.0,0.0,0.74,0.72,200,,01/01/2025 00:03:20
1033,2025-01-01 00:03:21,37.09390490485067,-121.51218708906264,19073.0,19.0,16.0,0.172,0.832,253.0,392.0,0.0,0.71,0.91,201,,01/01/2025 00:03:21
1089,2025-01-01 00:03:22,37.41245883299722,-121.5735076743081,26040.0,41.0,20.0,0.063,0.723,31.0,761.0,0.0,0.71,0.87,202,,01/01/2025 00:03:22
1014,2025-01-01 00:03:23,37.063307896755695,-121.81551516986704,18474.0,38.0,13.0,0.139,0.985,199.0,452.0,0.0,0.71,0.76,203,,01/01/2025 00:03:23
1069,2025-01-01 00:03:24,37.65775172630799,-121.9477020378758,19291.0,44.0,15.0,0.144,0.764,220.0,784.0,0.0,0.75,0.98,204,,01/01/2025 00:03:24
1088,2025-01-01 00:03:25,37.48935827933408,-121.17336149372854,13084.0,13.0,25.0,0.071,0.78,264.0,242.0,0.0,0.77,0.87,205,,01/01/2025 00:03:25
1081,2025-01-01 00:03:26,37.45146391981779,-121.46768344210778,18542.0,45.0,16.0,0.049,0.813,114.0,969.0,0.0,0.77,0.87,206,,01/01/2025 00:03:26
1070,2025-01-01 00:03:27,37.902907335401366,-121.01970871150274,26930.0,39.0,8.0,0.105,0.85,85.0,161.0,0.0,0.89,0.79,207,,01/01/2025 00:03:27
1001,2025-01-01 00:03:28,37.74011860426577,-121.02217617672896,16680.0,28.0,30.0,0.012,0.743,191.0,717.0,0.0,0.77,0.96,208,,01/01/2025 00:03:28
1097,2025-01-01 00:03:29,37.96425322803462,-121.41992559497388,14061.0,22.0,23.0,0.05,0.889,243.0,305.0,0.0,0.9,0.97,209,,01/01/2025 00:03:29
1000,2025-01-01 00:03:30,37.04626935598748,-121.50987745791612,10803.0,21.0,46.0,0.219,0.854,128.0,403.0,0.0,0.95,0.91,210,,01/01/2025 00:03:30
1053,2025-01-01 00:03:31,37.61567755268814,-121.81354972318564,10660.0,5.0,21.0,0.195,0.791,148.0,223.0,0.0,0.82,0.73,211,,01/01/2025 00:03:31
1001,2025-01-01 00:03:32,37.630217190455774,-121.6206642844328,12358.0,15.0,48.0,0.094,0.908,266.0,626.0,1.0,0.92,0.73,212,,01/01/2025 00:03:32
1035,2025-01-01 00:03:33,37.02654313585619,-121.21456906905934,16179.0,37.0,5.0,0.165,0.854,74.0,603.0,0.0,0.73,0.84,213,,01/01/2025 00:03:33
1067,2025-01-01 00:03:34,37.7870810377019,-121.03677598486298,19611.0,10.0,12.0,0.249,0.952,261.0,896.0,0.0,0.8,0.74,214,,01/01/2025 00:03:34
1027,2025-01-01 00:03:35,37.153614884884576,-121.40017202039516,19417.0,33.0,34.0,0.252,0.957,144.0,637.0,1.0,0.9,0.8,215,,01/01/2025 00:03:35
1086,2025-01-01 00:03:36,37.701272030738174,-121.38311307844128,23272.0,48.0,45.0,0.196,0.994,168.0,889.0,0.0,0.98,0.75,216,,01/01/2025 00:03:36
1019,2025-01-01 00:03:37,37.03782394129819,-121.05754278321864,27927.0,24.0,28.0,0.037,0.72,133.0,743.0,0.0,0.88,0.79,217,,01/01/2025 00:03:37
1036,2025-01-01 00:03:38,37.61368744550519,-121.87305822200946,15756.0,22.0,47.0,0.049,0.822,138.0,388.0,0.0,0.81,0.98,218,,01/01/2025 00:03:38
1058,2025-01-01 00:03:39,37.52078079672339,-121.3881594091526,16032.0,18.0,21.0,0.088,0.85,163.0,796.0,0.0,0.79,0.93,219,,01/01/2025 00:03:39
1043,2025-01-01 00:03:40,37.48327694940642,-121.41457240360658,16382.0,49.0,34.0,0.201,0.77,294.0,168.0,0.0,0.82,0.74,220,,01/01/2025 00:03:40
1011,2025-01-01 00:03:41,37.366665365693855,-121.794904151942,19896.0,47.0,45.0,0.077,0.977,172.0,127.0,0.0,0.9,0.9,221,,01/01/2025 00:03:41
1031,2025-01-01 00:03:42,37.420237939385245,-121.22618385188674,27806.0,24.0,47.0,0.139,0.726,46.0,226.0,0.0,0.8,0.71,222,,01/01/2025 00:03:42
1037,2025-01-01 00:03:43,37.47689427762676,-121.88079811547912,12642.0,22.0,13.0,0.248,0.829,275.0,596.0,0.0,0.84,1.0,223,,01/01/2025 00:03:43
1030,2025-01-01 00:03:44,37.297689510416994,-121.93675794411874,14169.0,31.0,6.0,0.268,0.756,206.0,646.0,0.0,0.93,0.86,224,,01/01/2025 00:03:44
1017,2025-01-01 00:03:45,37.93528886091966,-121.513864689192,10795.0,22.0,30.0,0.252,0.905,123.0,525.0,1.0,0.77,0.85,225,,01/01/2025 00:03:45
1028,2025-01-01 00:03:46,37.965001571096174,-121.70027882884771,26868.0,21.0,36.0,0.035,0.911,13.0,515.0,0.0,0.91,0.77,226,,01/01/2025 00:03:46
1097,2025-01-01 00:03:47,37.29990281229056,-121.56386341780008,29608.0,29.0,31.0,0.273,0.962,208.0,960.0,0.0,0.93,0.84,227,,01/01/2025 00:03:47
1050,2025-01-01 00:03:48,37.778691739092864,-121.8874098905812,22111.0,9.0,45.0,0.205,0.823,255.0,273.0,0.0,0.96,0.86,228,,01/01/2025 00:03:48
1028,2025-01-01 00:03:49,37.75161881747807,-121.54759759456746,11060.0,10.0,15.0,0.186,0.933,136.0,379.0,0.0,0.71,0.9,229,,01/01/2025 00:03:49
1090,2025-01-01 00:03:50,,-121.56039660581926,22954.0,44.0,5.0,0.074,0.865,124.0,193.0,1.0,0.73,0.71,230,gps_latitude,01/01/2025 00:03:50
1094,2025-01-01 00:03:51,37.00384577360476,-121.03345156128309,14026.0,40.0,41.0,0.278,0.944,144.0,428.0,0.0,0.99,0.8,231,,01/01/2025 00:03:51
1062,2025-01-01 00:03:52,37.33811799475092,-121.27743090082572,20945.0,37.0,22.0,0.005,0.726,186.0,994.0,0.0,0.74,0.82,232,,01/01/2025 00:03:52
1097,2025-01-01 00:03:53,37.14498780934668,-121.07952703726065,11895.0,19.0,12.0,0.025,0.839,198.0,787.0,0.0,0.85,0.74,233,,01/01/2025 00:03:53
1080,2025-01-01 00:03:54,37.390858252863175,-121.21876569026222,10756.0,43.0,31.0,0.046,0.745,151.0,878.0,0.0,0.75,0.77,234,,01/01/2025 00:03:54
1019,2025-01-01 00:03:55,37.57562810315896,-121.21215807701871,,20.0,22.0,0.208,0.937,209.0,249.0,0.0,0.94,0.77,235,lidar_points,01/01/2025 00:03:55
1030,2025-01-01 00:03:56,37.90884891595272,-121.13427134689611,15820.0,42.0,13.0,0.187,0.746,161.0,968.0,0.0,0.73,0.94,236,,01/01/2025 00:03:56
1030,2025-01-01 00:03:57,37.83961403976096,-121.74410834468485,11662.0,43.0,6.0,0.283,0.702,60.0,314.0,0.0,0.73,0.91,237,,01/01/2025 00:03:57
1057,2025-01-01 00:03:58,37.49902237100964,-121.57328606018312,29451.0,28.0,21.0,0.105,0.979,40.0,576.0,0.0,0.85,0.98,238,,01/01/2025 00:03:58
1084,2025-01-01 00:03:59,37.02350212414876,-121.12479061463668,13578.0,25.0,15.0,0.104,0.845,260.0,220.0,0.0,0.77,0.79,239,,01/01/2025 00:03:59
1006,2025-01-01 00:04:00,37.30089362026576,-121.93307971332626,12933.0,42.0,10.0,0.201,0.996,139.0,451.0,0.0,0.9,0.96,240,,01/01/2025 00:04:00
1095,2025-01-01 00:04:01,37.10661008468565,-121.94487442499484,18169.0,17.0,9.0,0.052,0.836,100.0,925.0,0.0,0.91,0.96,241,,01/01/2025 00:04:01
1011,2025-01-01 00:04:02,37.650633066649306,-121.352050329899,27887.0,33.0,16.0,0.139,0.877,180.0,207.0,0.0,0.88,0.83,242,,01/01/2025 00:04:02
1086,2025-01-01 00:04:03,37.69542817915048,-121.09044097982282,27211.0,38.0,48.0,0.005,0.923,262.0,301.0,0.0,0.95,0.89,243,,01/01/2025 00:04:03
1060,2025-01-01 00:04:04,37.64880244772081,-121.2057977600856,19759.0,9.0,46.0,0.178,0.784,97.0,782.0,0.0,0.91,0.88,244,,01/01/2025 00:04:04
1042,2025-01-01 00:04:05,37.27471696834398,-121.20098626624645,22140.0,7.0,39.0,0.235,0.74,188.0,467.0,0.0,0.76,0.79,245,,01/01/2025 00:04:05
1048,2025-01-01 00:04:06,37.919508719485535,-121.64002499361337,24309.0,25.0,28.0,0.061,0.898,276.0,489.0,0.0,0.72,0.78,246,,01/01/2025 00:04:06
1039,2025-01-01 00:04:07,37.58850624653351,-121.4082995890398,24700.0,13.0,34.0,0.092,0.853,186.0,824.0,0.0,0.92,0.75,247,,01/01/2025 00:04:07
1069,2025-01-01 00:04:08,37.59724867485105,-121.2285123256614,24635.0,7.0,21.0,0.04,0.948,25.0,262.0,0.0,0.92,0.95,248,,01/01/2025 00:04:08
1031,2025-01-01 00:04:09,37.81555731503109,-121.2062598766274,27622.0,48.0,40.0,0.185,0.714,125.0,998.0,0.0,0.96,0.86,249,,01/01/2025 00:04:09
1062,2025-01-01 00:04:10,37.06924466173681,-121.41941666615826,20361.0,34.0,10.0,0.169,0.863,230.0,696.0,0.0,0.76,0.8,250,,01/01/2025 00:04:10
1014,2025-01-01 00:04:11,37.20960780697721,-121.1996184851456,13908.0,7.0,36.0,0.248,0.756,178.0,823.0,0.0,0.77,0.85,251,,01/01/2025 00:04:11
1089,2025-01-01 00:04:12,37.58958145933089,-121.97305930442867,,43.0,38.0,0.291,0.885,208.0,469.0,0.0,0.87,0.72,252,lidar_points,01/01/2025 00:04:12
1083,2025-01-01 00:04:13,37.61043280327801,-121.05740782346238,18865.0,45.0,48.0,0.295,0.928,25.0,782.0,0.0,0.75,0.73,253,,01/01/2025 00:04:13
1011,2025-01-01 00:04:14,37.466765445473975,-121.12942274952204,20481.0,38.0,20.0,0.032,0.779,237.0,389.0,0.0,0.79,0.93,254,,01/01/2025 00:04:14
1025,2025-01-01 00:04:15,37.77993841671121,-121.94805269821202,10969.0,21.0,11.0,0.166,0.845,20.0,358.0,0.0,0.94,0.97,255,,01/01/2025 00:04:15
1029,2025-01-01 00:04:16,37.34562345033808,-121.58067388896804,10631.0,18.0,36.0,0.237,0.826,220.0,272.0,0.0,0.8,0.8,256,,01/01/2025 00:04:16
1092,2025-01-01 00:04:17,37.011233901586166,-121.08052336779356,22564.0,15.0,21.0,0.198,0.926,259.0,912.0,0.0,0.7,0.82,257,,01/01/2025 00:04:17
1029,2025-01-01 00:04:18,37.33995927855899,-121.4872056140165,12962.0,5.0,36.0,0.269,0.88,17.0,203.0,1.0,0.9,0.81,258,,01/01/2025 00:04:18
1076,2025-01-01 00:04:19,37.965880454164704,-121.90854916923853,25479.0,5.0,18.0,0.133,0.736,277.0,482.0,0.0,0.75,0.84,259,,01/01/2025 00:04:19
1061,2025-01-01 00:04:20,37.77903561137221,-121.0334793220764,15158.0,19.0,30.0,0.128,0.993,70.0,776.0,0.0,0.76,0.82,260,,01/01/2025 00:04:20
1042,2025-01-01 00:04:21,37.31825153621276,-121.64150735235364,19560.0,6.0,13.0,0.008,0.974,192.0,920.0,0.0,0.7,0.82,261,,01/01/2025 00:04:21
1021,2025-01-01 00:04:22,37.2224493794008,-121.48375252035098,22114.0,16.0,17.0,0.005,0.874,150.0,488.0,0.0,0.87,0.9,262,,01/01/2025 00:04:22
1016,2025-01-01 00:04:23,37.81026801889109,-121.36804504065866,26757.0,49.0,29.0,0.208,0.933,172.0,917.0,0.0,0.87,0.78,263,,01/01/2025 00:04:23
1022,2025-01-01 00:04:24,37.199897708723135,-121.16756343652074,26070.0,46.0,16.0,0.141,0.706,230.0,211.0,0.0,0.73,0.98,264,,01/01/2025 00:04:24
1024,2025-01-01 00:04:25,37.58019827045695,-121.1268785106282,27886.0,6.0,49.0,0.198,0.76,29.0,628.0,0.0,0.72,0.79,265,,01/01/2025 00:04:25
1069,2025-01-01 00:04:26,37.50796053124365,-121.34690939616388,27601.0,27.0,20.0,0.071,0.93,63.0,487.0,0.0,0.85,0.76,266,,01/01/2025 00:04:26
1036,2025-01-01 00:04:27,37.422669121765445,-121.0515819654036,19859.0,38.0,34.0,0.259,0.732,76.0,107.0,0.0,0.93,0.99,267,,01/01/2025 00:04:27
1089,2025-01-01 00:04:28,37.42596136429109,-121.78098180051822,18947.0,21.0,25.0,0.271,0.713,200.0,140.0,0.0,0.99,0.77,268,,01/01/2025 00:04:28
1056,2025-01-01 00:04:29,37.7023608164788,-121.0951660061502,21374.0,45.0,28.0,0.199,0.885,129.0,978.0,0.0,0.72,0.86,269,,01/01/2025 00:04:29
1084,2025-01-01 00:04:30,37.10283699438779,-121.80990724707536,20111.0,18.0,47.0,0.083,0.71,80.0,610.0,0.0,0.91,0.8,270,,01/01/2025 00:04:30
1098,2025-01-01 00:04:31,37.39522583426751,-121.10555940741844,27713.0,15.0,9.0,0.065,0.755,274.0,121.0,0.0,0.76,0.72,271,,01/01/2025 00:04:31
1069,2025-01-01 00:04:32,37.96838132252321,-121.78411541286248,22117.0,24.0,37.0,0.188,0.724,127.0,707.0,0.0,0.71,0.99,272,,01/01/2025 00:04:32
1021,2025-01-01 00:04:33,37.7781594403296,-121.28075087666298,24855.0,48.0,35.0,0.282,0.86,198.0,894.0,0.0,0.8,0.81,273,,01/01/2025 00:04:33
1080,2025-01-01 00:04:34,37.02103306898693,-121.1830420613705,20807.0,11.0,13.0,0.173,0.903,196.0,157.0,0.0,0.87,0.89,274,,01/01/2025 00:04:34
1074,2025-01-01 00:04:35,37.44705641493909,-121.6094716298068,21446.0,5.0,39.0,0.252,0.755,185.0,745.0,0.0,0.88,0.96,275,,01/01/2025 00:04:35
1003,2025-01-01 00:04:36,37.11719417850039,-121.88650153309084,14358.0,19.0,12.0,0.17,0.841,26.0,258.0,0.0,0.71,0.87,276,,01/01/2025 00:04:36
1057,2025-01-01 00:04:37,37.48471226802831,-121.63748865441212,14376.0,49.0,15.0,0.202,0.706,208.0,670.0,0.0,0.98,0.91,277,,01/01/2025 00:04:37
1043,2025-01-01 00:04:38,37.103583092674775,-121.93837669934264,18690.0,42.0,21.0,0.17,0.779,60.0,871.0,0.0,0.72,0.94,278,,01/01/2025 00:04:38
1073,2025-01-01 00:04:39,37.38921443693962,-121.34069222104368,15655.0,38.0,20.0,0.173,0.754,78.0,530.0,0.0,0.77,0.81,279,,01/01/2025 00:04:39
1016,2025-01-01 00:04:40,37.54499581471834,-121.3028290143672,17793.0,13.0,24.0,0.222,0.75,97.0,202.0,0.0,0.83,0.89,280,,01/01/2025 00:04:40
1017,2025-01-01 00:04:41,37.3673087049034,-121.73167348525295,25818.0,5.0,31.0,0.119,0.768,216.0,833.0,0.0,0.98,0.76,281,,01/01/2025 00:04:41
1052,2025-01-01 00:04:42,37.57857595296052,-121.3484061324419,23919.0,13.0,18.0,0.271,0.942,194.0,270.0,0.0,1.0,0.72,282,,01/01/2025 00:04:42
1018,2025-01-01 00:04:43,37.98504818260339,-121.9414891707869,11372.0,46.0,26.0,0.259,0.985,94.0,472.0,0.0,0.7,1.0,283,,01/01/2025 00:04:43
1085,2025-01-01 00:04:44,37.245786635398886,-121.968466267399,16720.0,6.0,11.0,0.218,0.912,110.0,452.0,0.0,0.77,0.73,284,,01/01/2025 00:04:44
1060,2025-01-01 00:04:45,37.56450793945992,-121.59199152083502,24983.0,26.0,15.0,0.223,0.722,139.0,962.0,0.0,0.85,0.83,285,,01/01/2025 00:04:45
1056,2025-01-01 00:04:46,37.4713249937282,-121.5155575131591,12460.0,29.0,21.0,0.124,0.888,226.0,927.0,0.0,0.91,0.72,286,,01/01/2025 00:04:46
1078,2025-01-01 00:04:47,37.80926437387606,-121.98138891005348,24136.0,18.0,17.0,0.25,0.92,292.0,572.0,0.0,0.9,0.98,287,,01/01/2025 00:04:47
1043,2025-01-01 00:04:48,37.31488218386734,-121.410084643655,26542.0,39.0,21.0,0.28,0.733,61.0,349.0,0.0,0.78,0.73,288,,01/01/2025 00:04:48
1018,2025-01-01 00:04:49,37.63801444034191,-121.1672444485836,27004.0,20.0,15.0,0.239,0.788,126.0,674.0,0.0,0.76,0.94,289,,01/01/2025 00:04:49
1024,2025-01-01 00:04:50,37.69295847793405,-121.5894899294622,18433.0,23.0,8.0,0.04,0.829,60.0,860.0,0.0,0.7,0.91,290,,01/01/2025 00:04:50
1036,2025-01-01 00:04:51,37.97566003826078,-121.2529490976957,29643.0,45.0,20.0,0.236,0.793,175.0,194.0,0.0,0.95,0.71,291,,01/01/2025 00:04:51
1017,2025-01-01 00:04:52,37.151264730657424,-121.84887527627536,13255.0,35.0,35.0,0.139,0.855,28.0,149.0,0.0,0.81,0.92,292,,01/01/2025 00:04:52
1057,2025-01-01 00:04:53,37.99829074571189,-121.4704145698688,15791.0,6.0,25.0,0.183,0.739,115.0,711.0,0.0,0.96,0.99,293,,01/01/2025 00:04:53
1011,2025-01-01 00:04:54,37.72120966796033,-121.21084554829788,29037.0,36.0,37.0,0.297,0.833,167.0,465.0,0.0,0.8,0.86,294,,01/01/2025 00:04:54
1031,2025-01-01 00:04:55,37.45633802074404,-121.31795922276696,12236.0,40.0,17.0,0.108,0.92,83.0,846.0,0.0,0.93,0.79,295,,01/01/2025 00:04:55
1025,2025-01-01 00:04:56,37.26356323480075,-121.22034874089609,10265.0,15.0,33.0,0.105,0.838,150.0,116.0,0.0,0.72,0.86,296,,01/01/2025 00:04:56
1025,2025-01-01 00:04:57,37.62870195201221,-121.27886471552024,19625.0,12.0,19.0,0.079,0.763,284.0,214.0,0.0,0.94,0.74,297,,01/01/2025 00:04:57
1046,2025-01-01 00:04:58,37.14179299153049,-121.87897207040962,19284.0,9.0,14.0,0.038,0.941,156.0,403.0,0.0,0.97,0.99,298,,01/01/2025 00:04:58
1041,2025-01-01 00:04:59,37.94677801485754,-121.8973314438128,22886.0,38.0,37.0,0.05,0.818,280.0,505.0,0.0,0.78,0.81,299,,01/01/2025 00:04:59
1091,2025-01-01 00:05:00,37.184425138093374,-121.02445693182656,29784.0,36.0,19.0,0.154,0.828,117.0,419.0,0.0,0.74,0.84,300,,01/01/2025 00:05:00
1088,2025-01-01 00:05:01,37.774303417004745,-121.51769330327376,23408.0,10.0,47.0,0.273,0.807,293.0,834.0,0.0,0.76,0.82,301,,01/01/2025 00:05:01
1093,2025-01-01 00:05:02,37.34514645733228,-121.26760433372284,20493.0,12.0,17.0,0.243,0.787,59.0,513.0,1.0,0.96,0.71,302,,01/01/2025 00:05:02
1050,2025-01-01 00:05:03,37.21584557419872,-121.31846464852336,21044.0,38.0,39.0,0.055,0.881,298.0,887.0,1.0,0.79,0.71,303,,01/01/2025 00:05:03
1040,2025-01-01 00:05:04,37.80866521931823,-121.95570594326357,27309.0,8.0,25.0,0.169,0.756,64.0,625.0,0.0,,0.87,304,obstacle_detection_accuracy,01/01/2025 00:05:04
1077,2025-01-01 00:05:05,37.8878372117435,-121.50335301603036,26224.0,40.0,34.0,0.254,0.931,130.0,370.0,0.0,0.99,0.85,305,,01/01/2025 00:05:05
